RECN,ID,TIME,CMT,EVID,AMT,DV,LNDV,FLAG,DGRP,ROUTE,BW,ADA,SPEC,CMPD
3348,593,1,2,0,0,81.418,4.3996,0,9,2,0.3,0,3,1
3349,593,2,2,0,0,159.55,5.0724,0,9,2,0.3,0,3,1
3350,593,4,2,0,0,220.39,5.3954,0,9,2,0.3,0,3,1
3351,593,24,2,0,0,309.81,5.736,0,9,2,0.3,0,3,1
3352,593,48,2,0,0,236.42,5.4656,0,9,2,0.3,0,3,1
3353,593,144,2,0,0,67.544,4.2128,0,9,2,0.3,0,3,1
3354,593,240,2,0,0,26.223,3.2666,0,9,2,0.3,0,3,1
3355,593,336,2,0,0,6.8371,1.9224,0,9,2,0.3,0,3,1
3356,594,0,2,1,0.6,0,0,0,0.6,2,0.02,1,4,1
3357,594,0.083,2,0,0,8.0776,2.0891,0,0.6,2,0.02,1,4,1
3358,594,0.5,2,0,0,53.919,3.9875,0,0.6,2,0.02,1,4,1
3359,594,1,2,0,0,45.634,3.8207,0,0.6,2,0.02,1,4,1
3360,594,2,2,0,0,36.264,3.5908,0,0.6,2,0.02,1,4,1
3361,594,4,2,0,0,154.5,5.0402,0,0.6,2,0.02,1,4,1
3362,594,24,2,0,0,172.62,5.1511,0,0.6,2,0.02,1,4,1
3363,594,48,2,0,0,234.97,5.4594,0,0.6,2,0.02,1,4,1
3364,594,144,2,0,0,0.14305,-1.9446,0,0.6,2,0.02,1,4,1
3365,594,240,2,0,0,0,0,1,0.6,2,0.02,1,4,1
3366,594,336,2,0,0,0,0,1,0.6,2,0.02,1,4,1
3367,613,0,1,1,9,0,0,0,9,1,3,0,2,2
3368,613,0.083,2,0,0,47.51,3.8609,0,9,1,3,0,2,2
3369,613,0.5,2,0,0,68.966,4.2336,0,9,1,3,0,2,2
3370,613,1,2,0,0,36.803,3.6056,0,9,1,3,0,2,2
3371,613,2,2,0,0,21.029,3.0459,0,9,1,3,0,2,2
3372,613,4,2,0,0,8.5836,2.1498,0,9,1,3,0,2,2
3373,613,24,2,0,0,2.2385,0.8058,0,9,1,3,0,2,2
3374,613,48,2,0,0,0.83131,-0.18476,0,9,1,3,0,2,2
3375,613,144,2,0,0,0,0,1,9,1,3,0,2,2
3376,613,240,2,0,0,0,0,1,9,1,3,0,2,2
3377,613,336,2,0,0,0,0,1,9,1,3,0,2,2
3378,614,0,1,1,0.9,0,0,0,0.9,1,0.3,0,3,2
3379,614,0.083,2,0,0,67.986,4.2193,0,0.9,1,0.3,0,3,2
3380,614,0.5,2,0,0,20.222,3.0068,0,0.9,1,0.3,0,3,2
3381,614,1,2,0,0,29.617,3.3883,0,0.9,1,0.3,0,3,2
3382,614,2,2,0,0,15.855,2.7635,0,0.9,1,0.3,0,3,2
3383,614,4,2,0,0,12.611,2.5346,0,0.9,1,0.3,0,3,2
3384,614,24,2,0,0,2.3567,0.85728,0,0.9,1,0.3,0,3,2
3385,614,48,2,0,0,0.60737,-0.49862,0,0.9,1,0.3,0,3,2
3386,614,144,2,0,0,0,0,1,0.9,1,0.3,0,3,2
3387,614,240,2,0,0,0,0,1,0.9,1,0.3,0,3,2
3388,614,336,2,0,0,0,0,1,0.9,1,0.3,0,3,2
3389,615,0,1,1,0.06,0,0,0,0.06,1,0.02,0,4,2
3390,615,0.083,2,0,0,41.963,3.7368,0,0.06,1,0.02,0,4,2
3391,615,0.5,2,0,0,8.7923,2.1739,0,0.06,1,0.02,0,4,2
3392,615,1,2,0,0,5.1966,1.648,0,0.06,1,0.02,0,4,2
3393,615,2,2,0,0,1.7541,0.56194,0,0.06,1,0.02,0,4,2
3394,615,4,2,0,0,1.5779,0.45607,0,0.06,1,0.02,0,4,2
3395,615,24,2,0,0,0,0,1,0.06,1,0.02,0,4,2
3396,615,48,2,0,0,0,0,1,0.06,1,0.02,0,4,2
3397,615,144,2,0,0,0,0,1,0.06,1,0.02,0,4,2
3398,615,240,2,0,0,0,0,1,0.06,1,0.02,0,4,2
3399,615,336,2,0,0,0,0,1,0.06,1,0.02,0,4,2
3400,616,0,1,1,30,0,0,0,30,1,3,0,2,2
3401,616,0.083,2,0,0,243.63,5.4957,0,30,1,3,0,2,2
3402,616,0.5,2,0,0,111.77,4.7164,0,30,1,3,0,2,2
3403,616,1,2,0,0,104.93,4.6532,0,30,1,3,0,2,2
3404,616,2,2,0,0,40.193,3.6937,0,30,1,3,0,2,2
3405,616,4,2,0,0,35.26,3.5628,0,30,1,3,0,2,2
3406,616,24,2,0,0,6.8153,1.9192,0,30,1,3,0,2,2
3407,616,48,2,0,0,4.0919,1.409,0,30,1,3,0,2,2
3408,616,144,2,0,0,0,0,1,30,1,3,0,2,2
3409,616,240,2,0,0,0,0,1,30,1,3,0,2,2
3410,616,336,2,0,0,0,0,1,30,1,3,0,2,2
3411,617,0,1,1,3,0,0,0,3,1,0.3,0,3,2
3412,617,0.083,2,0,0,245.29,5.5025,0,3,1,0.3,0,3,2
3413,617,0.5,2,0,0,140.78,4.9472,0,3,1,0.3,0,3,2
3414,617,1,2,0,0,70.033,4.249,0,3,1,0.3,0,3,2
3415,617,2,2,0,0,28.14,3.3372,0,3,1,0.3,0,3,2
3416,617,4,2,0,0,23.259,3.1467,0,3,1,0.3,0,3,2
3417,617,24,2,0,0,5.5639,1.7163,0,3,1,0.3,0,3,2
3418,617,48,2,0,0,0.37253,-0.98745,0,3,1,0.3,0,3,2
3419,617,144,2,0,0,0,0,1,3,1,0.3,0,3,2
3420,617,240,2,0,0,0,0,1,3,1,0.3,0,3,2
3421,617,336,2,0,0,0,0,1,3,1,0.3,0,3,2
3422,618,0,1,1,0.2,0,0,0,0.2,1,0.02,0,4,2
3423,618,0.083,2,0,0,345.89,5.8461,0,0.2,1,0.02,0,4,2
3424,618,0.5,2,0,0,122.27,4.8063,0,0.2,1,0.02,0,4,2
3425,618,1,2,0,0,54.988,4.0071,0,0.2,1,0.02,0,4,2
3426,618,2,2,0,0,31.633,3.4542,0,0.2,1,0.02,0,4,2
3427,618,4,2,0,0,25.466,3.2373,0,0.2,1,0.02,0,4,2
3428,618,24,2,0,0,1.871,0.62646,0,0.2,1,0.02,0,4,2
3429,618,48,2,0,0,0,0,1,0.2,1,0.02,0,4,2
3430,618,144,2,0,0,0,0,1,0.2,1,0.02,0,4,2
3431,618,240,2,0,0,0,0,1,0.2,1,0.02,0,4,2
3432,618,336,2,0,0,0,0,1,0.2,1,0.02,0,4,2
3433,619,0,1,1,90,0,0,0,90,1,3,0,2,2
3434,619,0.083,2,0,0,416.02,6.0307,0,90,1,3,0,2,2
3435,619,0.5,2,0,0,490.44,6.1953,0,90,1,3,0,2,2
3436,619,1,2,0,0,430.52,6.065,0,90,1,3,0,2,2
3437,619,2,2,0,0,117.11,4.7631,0,90,1,3,0,2,2
3438,619,4,2,0,0,41.479,3.7252,0,90,1,3,0,2,2
3439,619,24,2,0,0,24.333,3.1918,0,90,1,3,0,2,2
3440,619,48,2,0,0,8.3118,2.1177,0,90,1,3,0,2,2
3441,619,144,2,0,0,0,0,1,90,1,3,0,2,2
3442,619,240,2,0,0,0,0,1,90,1,3,0,2,2
3443,619,336,2,0,0,0,0,1,90,1,3,0,2,2
3444,620,0,1,1,9,0,0,0,9,1,0.3,0,3,2
3445,620,0.083,2,0,0,438.67,6.0838,0,9,1,0.3,0,3,2
3446,620,0.5,2,0,0,490.78,6.196,0,9,1,0.3,0,3,2
3447,620,1,2,0,0,116.65,4.7592,0,9,1,0.3,0,3,2
3448,620,2,2,0,0,108.79,4.6895,0,9,1,0.3,0,3,2
3449,620,4,2,0,0,79.499,4.3757,0,9,1,0.3,0,3,2
3450,620,24,2,0,0,11.776,2.466,0,9,1,0.3,0,3,2
3451,620,48,2,0,0,0.80159,-0.22116,0,9,1,0.3,0,3,2
3452,620,144,2,0,0,0,0,1,9,1,0.3,0,3,2
3453,620,240,2,0,0,0,0,1,9,1,0.3,0,3,2
3454,620,336,2,0,0,0,0,1,9,1,0.3,0,3,2
3455,621,0,1,1,0.6,0,0,0,0.6,1,0.02,0,4,2
3456,621,0.083,2,0,0,693.56,6.5418,0,0.6,1,0.02,0,4,2
3457,621,0.5,2,0,0,212.62,5.3595,0,0.6,1,0.02,0,4,2
3458,621,1,2,0,0,128.82,4.8585,0,0.6,1,0.02,0,4,2
3459,621,2,2,0,0,85.071,4.4435,0,0.6,1,0.02,0,4,2
3460,621,4,2,0,0,51.117,3.9341,0,0.6,1,0.02,0,4,2
3461,621,24,2,0,0,0.93136,-0.071105,0,0.6,1,0.02,0,4,2
3462,621,48,2,0,0,0,0,1,0.6,1,0.02,0,4,2
3463,621,144,2,0,0,0,0,1,0.6,1,0.02,0,4,2
3464,621,240,2,0,0,0,0,1,0.6,1,0.02,0,4,2
3465,621,336,2,0,0,0,0,1,0.6,1,0.02,0,4,2
3466,622,0,2,1,9,0,0,0,9,2,3,0,2,2
3467,622,0.083,2,0,0,0.18265,-1.7002,0,9,2,3,0,2,2
3468,622,0.5,2,0,0,0.97394,-0.026403,0,9,2,3,0,2,2
3469,622,1,2,0,0,0.91973,-0.08368,0,9,2,3,0,2,2
3470,622,2,2,0,0,3.5074,1.2549,0,9,2,3,0,2,2
3471,622,4,2,0,0,2.9214,1.0721,0,9,2,3,0,2,2
3472,622,24,2,0,0,6.2721,1.8361,0,9,2,3,0,2,2
3473,622,48,2,0,0,3.5526,1.2677,0,9,2,3,0,2,2
3474,622,144,2,0,0,0.084163,-2.475,0,9,2,3,0,2,2
3475,622,240,2,0,0,0,0,1,9,2,3,0,2,2
3476,622,336,2,0,0,0,0,1,9,2,3,0,2,2
3477,623,0,2,1,0.9,0,0,0,0.9,2,0.3,0,3,2
3478,623,0.083,2,0,0,0.13511,-2.0017,0,0.9,2,0.3,0,3,2
3479,623,0.5,2,0,0,1.0097,0.0096314,0,0.9,2,0.3,0,3,2
3480,623,1,2,0,0,0.95661,-0.044362,0,0.9,2,0.3,0,3,2
3481,623,2,2,0,0,1.0688,0.066579,0,0.9,2,0.3,0,3,2
3482,623,4,2,0,0,1.0519,0.050576,0,0.9,2,0.3,0,3,2
3483,623,24,2,0,0,0.63225,-0.45847,0,0.9,2,0.3,0,3,2
3484,623,48,2,0,0,0.19757,-1.6217,0,0.9,2,0.3,0,3,2
3485,623,144,2,0,0,0,0,1,0.9,2,0.3,0,3,2
3486,623,240,2,0,0,0,0,1,0.9,2,0.3,0,3,2
3487,623,336,2,0,0,0,0,1,0.9,2,0.3,0,3,2
3488,624,0,2,1,0.06,0,0,0,0.06,2,0.02,0,4,2
3489,624,0.083,2,0,0,0.07301,-2.6172,0,0.06,2,0.02,0,4,2
3490,624,0.5,2,0,0,0.5586,-0.58232,0,0.06,2,0.02,0,4,2
3491,624,1,2,0,0,0.33073,-1.1065,0,0.06,2,0.02,0,4,2
3492,624,2,2,0,0,0.80373,-0.21849,0,0.06,2,0.02,0,4,2
3493,624,4,2,0,0,1.421,0.35136,0,0.06,2,0.02,0,4,2
3494,624,24,2,0,0,0.412,-0.88674,0,0.06,2,0.02,0,4,2
3495,624,48,2,0,0,0.13712,-1.9869,0,0.06,2,0.02,0,4,2
3496,624,144,2,0,0,0,0,1,0.06,2,0.02,0,4,2
3497,624,240,2,0,0,0,0,1,0.06,2,0.02,0,4,2
3498,624,336,2,0,0,0,0,1,0.06,2,0.02,0,4,2
3499,625,0,2,1,30,0,0,0,30,2,3,0,2,2
3500,625,0.083,2,0,0,0.67236,-0.39696,0,30,2,3,0,2,2
3501,625,0.5,2,0,0,4.5068,1.5056,0,30,2,3,0,2,2
3502,625,1,2,0,0,3.7047,1.3096,0,30,2,3,0,2,2
3503,625,2,2,0,0,5.2154,1.6516,0,30,2,3,0,2,2
3504,625,4,2,0,0,9.4988,2.2512,0,30,2,3,0,2,2
3505,625,24,2,0,0,5.2928,1.6663,0,30,2,3,0,2,2
3506,625,48,2,0,0,3.4575,1.2405,0,30,2,3,0,2,2
3507,625,144,2,0,0,0,0,1,30,2,3,0,2,2
3508,625,240,2,0,0,0,0,1,30,2,3,0,2,2
3509,625,336,2,0,0,0,0,1,30,2,3,0,2,2
3510,626,0,2,1,3,0,0,0,3,2,0.3,0,3,2
3511,626,0.083,2,0,0,0.42562,-0.8542,0,3,2,0.3,0,3,2
3512,626,0.5,2,0,0,1.5526,0.43994,0,3,2,0.3,0,3,2
3513,626,1,2,0,0,4.5517,1.5155,0,3,2,0.3,0,3,2
3514,626,2,2,0,0,2.2917,0.82928,0,3,2,0.3,0,3,2
3515,626,4,2,0,0,5.907,1.7761,0,3,2,0.3,0,3,2
3516,626,24,2,0,0,11.177,2.4138,0,3,2,0.3,0,3,2
3517,626,48,2,0,0,2.6582,0.97764,0,3,2,0.3,0,3,2
3518,626,144,2,0,0,0,0,1,3,2,0.3,0,3,2
3519,626,240,2,0,0,0,0,1,3,2,0.3,0,3,2
3520,626,336,2,0,0,0,0,1,3,2,0.3,0,3,2
3521,627,0,2,1,0.2,0,0,0,0.2,2,0.02,0,4,2
3522,627,0.083,2,0,0,0.41576,-0.87765,0,0.2,2,0.02,0,4,2
3523,627,0.5,2,0,0,0.66775,-0.40384,0,0.2,2,0.02,0,4,2
3524,627,1,2,0,0,2.6073,0.95832,0,0.2,2,0.02,0,4,2
3525,627,2,2,0,0,2.465,0.90221,0,0.2,2,0.02,0,4,2
3526,627,4,2,0,0,2.9548,1.0834,0,0.2,2,0.02,0,4,2
3527,627,24,2,0,0,2.3678,0.86198,0,0.2,2,0.02,0,4,2
3528,627,48,2,0,0,0.85526,-0.15634,0,0.2,2,0.02,0,4,2
3529,627,144,2,0,0,0,0,1,0.2,2,0.02,0,4,2
3530,627,240,2,0,0,0,0,1,0.2,2,0.02,0,4,2
3531,627,336,2,0,0,0,0,1,0.2,2,0.02,0,4,2
3532,628,0,2,1,90,0,0,0,90,2,3,0,2,2
3533,628,0.083,2,0,0,1.016,0.015897,0,90,2,3,0,2,2
3534,628,0.5,2,0,0,6.9586,1.94,0,90,2,3,0,2,2
3535,628,1,2,0,0,7.7329,2.0455,0,90,2,3,0,2,2
3536,628,2,2,0,0,17.785,2.8784,0,90,2,3,0,2,2
3537,628,4,2,0,0,11.791,2.4673,0,90,2,3,0,2,2
3538,628,24,2,0,0,10.953,2.3936,0,90,2,3,0,2,2
3539,628,48,2,0,0,19.012,2.9451,0,90,2,3,0,2,2
3540,628,144,2,0,0,1.9292,0.65713,0,90,2,3,0,2,2
3541,628,240,2,0,0,0.27511,-1.2906,0,90,2,3,0,2,2
3542,628,336,2,0,0,0,0,1,90,2,3,0,2,2
3543,629,0,2,1,9,0,0,0,9,2,0.3,0,3,2
3544,629,0.083,2,0,0,1.1593,0.14779,0,9,2,0.3,0,3,2
3545,629,0.5,2,0,0,7.5183,2.0173,0,9,2,0.3,0,3,2
3546,629,1,2,0,0,10.056,2.3082,0,9,2,0.3,0,3,2
3547,629,2,2,0,0,9.3662,2.2371,0,9,2,0.3,0,3,2
3548,629,4,2,0,0,21.824,3.083,0,9,2,0.3,0,3,2
3549,629,24,2,0,0,17.696,2.8733,0,9,2,0.3,0,3,2
3550,629,48,2,0,0,5.9125,1.7771,0,9,2,0.3,0,3,2
3551,629,144,2,0,0,0,0,1,9,2,0.3,0,3,2
3552,629,240,2,0,0,0,0,1,9,2,0.3,0,3,2
3553,629,336,2,0,0,0,0,1,9,2,0.3,0,3,2
3554,630,0,2,1,0.6,0,0,0,0.6,2,0.02,0,4,2
3555,630,0.083,2,0,0,2.8985,1.0642,0,0.6,2,0.02,0,4,2
3556,630,0.5,2,0,0,10.507,2.3521,0,0.6,2,0.02,0,4,2
3557,630,1,2,0,0,7.4621,2.0098,0,0.6,2,0.02,0,4,2
3558,630,2,2,0,0,10.115,2.314,0,0.6,2,0.02,0,4,2
3559,630,4,2,0,0,12.475,2.5237,0,0.6,2,0.02,0,4,2
3560,630,24,2,0,0,3.1739,1.155,0,0.6,2,0.02,0,4,2
3561,630,48,2,0,0,1.7005,0.53091,0,0.6,2,0.02,0,4,2
3562,630,144,2,0,0,0,0,1,0.6,2,0.02,0,4,2
3563,630,240,2,0,0,0,0,1,0.6,2,0.02,0,4,2
3564,630,336,2,0,0,0,0,1,0.6,2,0.02,0,4,2
3565,649,0,1,1,9,0,0,0,9,1,3,0,2,1
3566,649,0.083,2,0,0,111.79,4.7166,0,9,1,3,0,2,1
3567,649,0.5,2,0,0,100.35,4.6087,0,9,1,3,0,2,1
3568,649,1,2,0,0,52.737,3.9653,0,9,1,3,0,2,1
3569,649,2,2,0,0,90.669,4.5072,0,9,1,3,0,2,1
3570,649,4,2,0,0,69.581,4.2425,0,9,1,3,0,2,1
3571,649,24,2,0,0,36.45,3.5959,0,9,1,3,0,2,1
3572,649,48,2,0,0,16.165,2.7828,0,9,1,3,0,2,1
3573,649,144,2,0,0,0,0,1,9,1,3,0,2,1
3574,649,240,2,0,0,0,0,1,9,1,3,0,2,1
3575,649,336,2,0,0,0,0,1,9,1,3,0,2,1
3576,650,0,1,1,0.9,0,0,0,0.9,1,0.3,1,3,1
3577,650,0.083,2,0,0,83.201,4.4213,0,0.9,1,0.3,1,3,1
3578,650,0.5,2,0,0,93.331,4.5362,0,0.9,1,0.3,1,3,1
3579,650,1,2,0,0,98.024,4.5852,0,0.9,1,0.3,1,3,1
3580,650,2,2,0,0,87.204,4.4682,0,0.9,1,0.3,1,3,1
3581,650,4,2,0,0,57.524,4.0522,0,0.9,1,0.3,1,3,1
3582,650,24,2,0,0,10.255,2.3277,0,0.9,1,0.3,1,3,1
3583,650,48,2,0,0,24.432,3.1959,0,0.9,1,0.3,1,3,1
3584,650,144,2,0,0,0.096541,-2.3378,0,0.9,1,0.3,1,3,1
3585,650,240,2,0,0,0,0,1,0.9,1,0.3,1,3,1
3586,650,336,2,0,0,0,0,1,0.9,1,0.3,1,3,1
3587,651,0,1,1,0.06,0,0,0,0.06,1,0.02,0,4,1
3588,651,0.083,2,0,0,32.434,3.4792,0,0.06,1,0.02,0,4,1
3589,651,0.5,2,0,0,38.173,3.6421,0,0.06,1,0.02,0,4,1
3590,651,1,2,0,0,45.621,3.8204,0,0.06,1,0.02,0,4,1
3591,651,2,2,0,0,81.993,4.4066,0,0.06,1,0.02,0,4,1
3592,651,4,2,0,0,51.717,3.9458,0,0.06,1,0.02,0,4,1
3593,651,24,2,0,0,19.772,2.9843,0,0.06,1,0.02,0,4,1
3594,651,48,2,0,0,18.368,2.9106,0,0.06,1,0.02,0,4,1
3595,651,144,2,0,0,5.6059,1.7238,0,0.06,1,0.02,0,4,1
3596,651,240,2,0,0,2.9825,1.0928,0,0.06,1,0.02,0,4,1
3597,651,336,2,0,0,0.83334,-0.18231,0,0.06,1,0.02,0,4,1
3598,652,0,1,1,30,0,0,0,30,1,3,0,2,1
3599,652,0.083,2,0,0,126.73,4.8421,0,30,1,3,0,2,1
3600,652,0.5,2,0,0,216.01,5.3753,0,30,1,3,0,2,1
3601,652,1,2,0,0,120.02,4.7876,0,30,1,3,0,2,1
3602,652,2,2,0,0,195.42,5.2752,0,30,1,3,0,2,1
3603,652,4,2,0,0,152.48,5.027,0,30,1,3,0,2,1
3604,652,24,2,0,0,131.34,4.8778,0,30,1,3,0,2,1
3605,652,48,2,0,0,79.377,4.3742,0,30,1,3,0,2,1
3606,652,144,2,0,0,9.4227,2.2431,0,30,1,3,0,2,1
3607,652,240,2,0,0,0,0,1,30,1,3,0,2,1
3608,652,336,2,0,0,0,0,1,30,1,3,0,2,1
3609,653,0,1,1,3,0,0,0,3,1,0.3,1,3,1
3610,653,0.083,2,0,0,108.61,4.6878,0,3,1,0.3,1,3,1
3611,653,0.5,2,0,0,141.95,4.9555,0,3,1,0.3,1,3,1
3612,653,1,2,0,0,141.7,4.9537,0,3,1,0.3,1,3,1
3613,653,2,2,0,0,216.86,5.3793,0,3,1,0.3,1,3,1
3614,653,4,2,0,0,150.34,5.0129,0,3,1,0.3,1,3,1
3615,653,24,2,0,0,80.547,4.3888,0,3,1,0.3,1,3,1
3616,653,48,2,0,0,53.128,3.9727,0,3,1,0.3,1,3,1
3617,653,144,2,0,0,0.12617,-2.0701,0,3,1,0.3,1,3,1
3618,653,240,2,0,0,0,0,1,3,1,0.3,1,3,1
3619,653,336,2,0,0,0,0,1,3,1,0.3,1,3,1
3620,654,0,1,1,0.2,0,0,0,0.2,1,0.02,0,4,1
3621,654,0.083,2,0,0,189.18,5.2427,0,0.2,1,0.02,0,4,1
3622,654,0.5,2,0,0,282.7,5.6444,0,0.2,1,0.02,0,4,1
3623,654,1,2,0,0,261.67,5.5671,0,0.2,1,0.02,0,4,1
3624,654,2,2,0,0,195.56,5.2759,0,0.2,1,0.02,0,4,1
3625,654,4,2,0,0,85.719,4.4511,0,0.2,1,0.02,0,4,1
3626,654,24,2,0,0,121.24,4.7978,0,0.2,1,0.02,0,4,1
3627,654,48,2,0,0,31.628,3.454,0,0.2,1,0.02,0,4,1
3628,654,144,2,0,0,44.806,3.8023,0,0.2,1,0.02,0,4,1
3629,654,240,2,0,0,16.956,2.8306,0,0.2,1,0.02,0,4,1
3630,654,336,2,0,0,8.4326,2.1321,0,0.2,1,0.02,0,4,1
3631,655,0,1,1,90,0,0,0,90,1,3,0,2,1
3632,655,0.083,2,0,0,347.6,5.8511,0,90,1,3,0,2,1
3633,655,0.5,2,0,0,508.18,6.2308,0,90,1,3,0,2,1
3634,655,1,2,0,0,698.63,6.5491,0,90,1,3,0,2,1
3635,655,2,2,0,0,383.06,5.9482,0,90,1,3,0,2,1
3636,655,4,2,0,0,592.72,6.3847,0,90,1,3,0,2,1
3637,655,24,2,0,0,297.07,5.694,0,90,1,3,0,2,1
3638,655,48,2,0,0,259.56,5.559,0,90,1,3,0,2,1
3639,655,144,2,0,0,110.07,4.7011,0,90,1,3,0,2,1
3640,655,240,2,0,0,64.58,4.1679,0,90,1,3,0,2,1
3641,655,336,2,0,0,29.511,3.3848,0,90,1,3,0,2,1
3642,656,0,1,1,9,0,0,0,9,1,0.3,1,3,1
3643,656,0.083,2,0,0,435.02,6.0754,0,9,1,0.3,1,3,1
3644,656,0.5,2,0,0,487.93,6.1902,0,9,1,0.3,1,3,1
3645,656,1,2,0,0,646.67,6.4718,0,9,1,0.3,1,3,1
3646,656,2,2,0,0,761.54,6.6353,0,9,1,0.3,1,3,1
3647,656,4,2,0,0,1024.4,6.9319,0,9,1,0.3,1,3,1
3648,656,24,2,0,0,381,5.9428,0,9,1,0.3,1,3,1
3649,656,48,2,0,0,339.1,5.8263,0,9,1,0.3,1,3,1
3650,656,144,2,0,0,3.5388,1.2638,0,9,1,0.3,1,3,1
3651,656,240,2,0,0,0,0,1,9,1,0.3,1,3,1
3652,656,336,2,0,0,0,0,1,9,1,0.3,1,3,1
3653,657,0,1,1,0.6,0,0,0,0.6,1,0.02,0,4,1
3654,657,0.083,2,0,0,580.62,6.3641,0,0.6,1,0.02,0,4,1
3655,657,0.5,2,0,0,759.33,6.6324,0,0.6,1,0.02,0,4,1
3656,657,1,2,0,0,580.26,6.3635,0,0.6,1,0.02,0,4,1
3657,657,2,2,0,0,816.98,6.7056,0,0.6,1,0.02,0,4,1
3658,657,4,2,0,0,966.66,6.8738,0,0.6,1,0.02,0,4,1
3659,657,24,2,0,0,167.66,5.1219,0,0.6,1,0.02,0,4,1
3660,657,48,2,0,0,132.5,4.8866,0,0.6,1,0.02,0,4,1
3661,657,144,2,0,0,68.256,4.2233,0,0.6,1,0.02,0,4,1
3662,657,240,2,0,0,8.2303,2.1078,0,0.6,1,0.02,0,4,1
3663,657,336,2,0,0,5.7252,1.7449,0,0.6,1,0.02,0,4,1
3664,658,0,2,1,9,0,0,0,9,2,3,0,2,1
3665,658,0.083,2,0,0,0.48927,-0.71485,0,9,2,3,0,2,1
3666,658,0.5,2,0,0,3.2445,1.1769,0,9,2,3,0,2,1
3667,658,1,2,0,0,7.9241,2.0699,0,9,2,3,0,2,1
3668,658,2,2,0,0,8.9618,2.193,0,9,2,3,0,2,1
3669,658,4,2,0,0,9.8703,2.2895,0,9,2,3,0,2,1
3670,658,24,2,0,0,19.864,2.9889,0,9,2,3,0,2,1
3671,658,48,2,0,0,10.815,2.3809,0,9,2,3,0,2,1
3672,658,144,2,0,0,0,0,1,9,2,3,0,2,1
3673,658,240,2,0,0,0,0,1,9,2,3,0,2,1
3674,658,336,2,0,0,0,0,1,9,2,3,0,2,1
3675,659,0,2,1,0.9,0,0,0,0.9,2,0.3,0,3,1
3676,659,0.083,2,0,0,0.45713,-0.78279,0,0.9,2,0.3,0,3,1
3677,659,0.5,2,0,0,0.72189,-0.32589,0,0.9,2,0.3,0,3,1
3678,659,1,2,0,0,3.4856,1.2486,0,0.9,2,0.3,0,3,1
3679,659,2,2,0,0,9.55,2.2565,0,0.9,2,0.3,0,3,1
3680,659,4,2,0,0,21.581,3.0718,0,0.9,2,0.3,0,3,1
3681,659,24,2,0,0,41.663,3.7296,0,0.9,2,0.3,0,3,1
3682,659,48,2,0,0,22.596,3.1178,0,0.9,2,0.3,0,3,1
3683,659,144,2,0,0,12.071,2.4908,0,0.9,2,0.3,0,3,1
3684,659,240,2,0,0,5.1989,1.6484,0,0.9,2,0.3,0,3,1
3685,659,336,2,0,0,6.6765,1.8986,0,0.9,2,0.3,0,3,1
3686,660,0,2,1,0.06,0,0,0,0.06,2,0.02,0,4,1
3687,660,0.083,2,0,0,0.31616,-1.1515,0,0.06,2,0.02,0,4,1
3688,660,0.5,2,0,0,6.0817,1.8053,0,0.06,2,0.02,0,4,1
3689,660,1,2,0,0,6.2321,1.8297,0,0.06,2,0.02,0,4,1
3690,660,2,2,0,0,15.685,2.7527,0,0.06,2,0.02,0,4,1
3691,660,4,2,0,0,18.054,2.8934,0,0.06,2,0.02,0,4,1
3692,660,24,2,0,0,15.757,2.7573,0,0.06,2,0.02,0,4,1
3693,660,48,2,0,0,14.145,2.6494,0,0.06,2,0.02,0,4,1
3694,660,144,2,0,0,3.0289,1.1082,0,0.06,2,0.02,0,4,1
3695,660,240,2,0,0,0.58968,-0.52817,0,0.06,2,0.02,0,4,1
3696,660,336,2,0,0,0.18859,-1.6682,0,0.06,2,0.02,0,4,1
3697,661,0,2,1,30,0,0,0,30,2,3,0,2,1
3698,661,0.083,2,0,0,2.1396,0.76061,0,30,2,3,0,2,1
3699,661,0.5,2,0,0,7.7317,2.0453,0,30,2,3,0,2,1
3700,661,1,2,0,0,26.79,3.288,0,30,2,3,0,2,1
3701,661,2,2,0,0,38.798,3.6584,0,30,2,3,0,2,1
3702,661,4,2,0,0,59.038,4.0782,0,30,2,3,0,2,1
3703,661,24,2,0,0,60.917,4.1095,0,30,2,3,0,2,1
3704,661,48,2,0,0,50.726,3.9264,0,30,2,3,0,2,1
3705,661,144,2,0,0,1.8917,0.63746,0,30,2,3,0,2,1
3706,661,240,2,0,0,0,0,1,30,2,3,0,2,1
3707,661,336,2,0,0,0,0,1,30,2,3,0,2,1
3708,662,0,2,1,3,0,0,0,3,2,0.3,0,3,1
3709,662,0.083,2,0,0,3.1828,1.1578,0,3,2,0.3,0,3,1
3710,662,0.5,2,0,0,9.8939,2.2919,0,3,2,0.3,0,3,1
3711,662,1,2,0,0,14.142,2.6491,0,3,2,0.3,0,3,1
3712,662,2,2,0,0,35.483,3.5691,0,3,2,0.3,0,3,1
3713,662,4,2,0,0,66.918,4.2035,0,3,2,0.3,0,3,1
3714,662,24,2,0,0,74.352,4.3088,0,3,2,0.3,0,3,1
3715,662,48,2,0,0,64.239,4.1626,0,3,2,0.3,0,3,1
3716,662,144,2,0,0,15.257,2.725,0,3,2,0.3,0,3,1
3717,662,240,2,0,0,15.649,2.7504,0,3,2,0.3,0,3,1
3718,662,336,2,0,0,7.4425,2.0072,0,3,2,0.3,0,3,1
